Instruction, , , , , , , , , , Result, Operator, (, Operand, ), Actual Value(s)
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Hail, , "(false, null, null, null, null, null, null) = 1"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, BaseRate, , , , , , , , , 24.49738200000, ←, , CostData.BaseRate, , 31.4069
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 24.4974000, ←, , CostData.BaseRate, , 24.4974
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Hail, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 24.4974, ←, , CostData.BaseRate, , 24.4974
, TermAmount, , , , , , , , , 24.50, ←, , CostData.BaseRate, , 24.4974
, , CONTINUE, , , , , , , , , R, , .01, , 24.50
Coverage O - Farm Outbuildings and Structures - Hurricane, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Hurricane (1), , , , , , , , , , , , , , 
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Hurricane, , "(1, <<8000,8000>>, Cov O) = 1"
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Hurricane, , "(1, Max, Cov O) = 0.2"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.1838400000, ←, , table:PolicySizeRelativity.Hurricane, , "(1, 18384.00, Cov O) = 0.18384"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Hurricane, , "(1, Cov O, 1, null, <<16,16>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Hurricane, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Hurricane, , "(1, false, Cov O, <<16,16>>) = 1"
, ConstructionFactor, , , , , , , , , 1.00000000000000000000, ←, , table:Construction Materials for All.Hurricane, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Hurricane, , "(<<750,750>>, Cov O, 1) = 1"
, BaseRate, , , , , , , , , 0.89141798690815890539520000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Hurricane, , "(1, Cov O) = 10.12"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Hurricane, , "(1, Cov O, 46899) = 0.812"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Hurricane, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Hurricane, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Hurricane, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Hurricane, , "(1, HayStorageOpenOneSide) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Hurricane, , "(1, <<923,923>>, Cov O) = 0.627"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Hurricane, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Hurricane, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Hurricane, , "(true, <<1,1>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Hurricane, , "(false, null, null, null, null, null, null) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Hurricane, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Hurricane, , "(1, Special, Cov O) = 1.07"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Hurricane, , "(1, Other Building, <<16,16>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Hurricane, , "(1, false, false, true, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.18384
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1.0251
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Hurricane, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Hurricane, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Hurricane, , "(1, Cov O, 1000, <<18384,18384>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Hurricane, , "(1, false, Cov O, 1000, <<18384,18384>>, 1) = 0.975"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, BaseRate, , , , , , , , , 0.69529200000, ←, , CostData.BaseRate, , 0.8914
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 0.6953000, ←, , CostData.BaseRate, , 0.6953
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Hurricane, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 0.6953, ←, , CostData.BaseRate, , 0.6953
, TermAmount, , , , , , , , , 0.70, ←, , CostData.BaseRate, , 0.6953
, , CONTINUE, , , , , , , , , R, , .01, , 0.70
Coverage O - Farm Outbuildings and Structures - Wind, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Wind (1), , , , , , , , , , , , , , 
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Wind, , "(1, Max, Cov O) = 0.2"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.1838400000, ←, , table:PolicySizeRelativity.Wind, , "(1, 18384.00, Cov O) = 0.18384"
, ConstructionFactor, , , , , , , , , 0.92000000000000000000, ←, , table:Construction Materials for All.Wind, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 0.92"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Wind, , "(<<750,750>>, Cov O, 1) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Wind, , "(1, Cov O, 1, null, <<16,16>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Wind, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Wind, , "(1, false, Cov O, <<16,16>>) = 1"
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Wind, , "(1, <<8000,8000>>, Cov O) = 1"
, BaseRate, , , , , , , , , 50.03570068127167361072125093539840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Wind, , "(1, Cov O) = 518.53"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Wind, , "(1, Cov O, 46899) = 0.822"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Wind, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Liability, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Wind, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Wind, , "(1, HayStorageOpenOneSide) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Wind, , "(1, <<923,923>>, Cov O) = 0.627"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Wind, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Wind, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 0.92
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Wind, , "(true, <<1,1>>) = 1.2"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Wind, , "(false, null, null, null, null, null, null) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Wind, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Wind, , "(1, Special, Cov O) = 1.07"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Wind, , "(1, Other Building, <<16,16>>) = 1.01"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Wind, , "(1, false, false, true, false, false, false) = 0.995"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.18384
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1.0251
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Wind, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Wind, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Wind, , "(1, Cov O, 1000, <<18384,18384>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Wind, , "(1, false, Cov O, 1000, <<18384,18384>>, 1) = 0.951"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, BaseRate, , , , , , , , , 39.02784600000, ←, , CostData.BaseRate, , 50.0357
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 39.0278000, ←, , CostData.BaseRate, , 39.0278
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Wind, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 39.0278, ←, , CostData.BaseRate, , 39.0278
, TermAmount, , , , , , , , , 39.03, ←, , CostData.BaseRate, , 39.0278
, , CONTINUE, , , , , , , , , R, , .01, , 39.03
Coverage O - Farm Outbuildings and Structures - Theft, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Theft (1), , , , , , , , , , , , , , 
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Theft, , "(1, <<8000,8000>>, Cov O) = 1"
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Theft, , "(1, Max, Cov O) = 0.2"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.1838400000, ←, , table:PolicySizeRelativity.Theft, , "(1, 18384.00, Cov O) = 0.18384"
, ConstructionFactor, , , , , , , , , 1.04000000000000000000, ←, , table:Construction Materials for All.Theft, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 1.04"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Theft, , "(<<750,750>>, Cov O, 1) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Theft, , "(1, Cov O, 1, null, <<16,16>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Theft, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Theft, , "(1, false, Cov O, <<16,16>>) = 1"
, BaseRate, , , , , , , , , 0.17079304264851228076150432358400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Theft, , "(1, Cov O) = 2.73"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Theft, , "(1, Cov O, 46899) = 0.665"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Theft, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Theft, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Theft, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Theft, , "(1, HayStorageOpenOneSide) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Theft, , "(1, <<923,923>>, Cov O) = 0.578"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Theft, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Theft, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 1.04
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Theft, , "(true, <<1,1>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Theft, , "(false, null, null, null, null, null, null) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Theft, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Theft, , "(1, Special, Cov O) = 1.07"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Theft, , "(1, Other Building, <<16,16>>) = 1.01"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Theft, , "(1, false, false, true, false, false, false) = 0.927"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.18384
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1.0251
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Theft, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Theft, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Theft, , "(1, Cov O, 1000, <<18384,18384>>) = 0.942"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Theft, , "(1, false, Cov O, 1000, <<18384,18384>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, BaseRate, , , , , , , , , 0.13322400000, ←, , CostData.BaseRate, , 0.1708
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 0.1332000, ←, , CostData.BaseRate, , 0.1332
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Theft, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 0.1332, ←, , CostData.BaseRate, , 0.1332
, TermAmount, , , , , , , , , 0.13, ←, , CostData.BaseRate, , 0.1332
, , CONTINUE, , , , , , , , , R, , .01, , 0.13
Coverage O - Farm Outbuildings and Structures - Other, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Other (1), , , , , , , , , , , , , , 
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
